t_s,j22,j23,j24,j25,j26,j27,j28,j12
53.920014,-0.054612,0.001822,0.313519,-0.775991,0.407919,0.000000,0.000000,-0.680777
53.940234,-0.057333,0.002529,0.302985,-0.775835,0.407955,0.000000,0.000000,-0.673371
53.960221,-0.059717,0.003128,0.296969,-0.775823,0.407991,0.000000,0.000000,-0.666541
53.980534,-0.062150,0.003547,0.293314,-0.775595,0.407955,0.000000,0.000000,-0.660796
54.000012,-0.064859,0.003979,0.290438,-0.775547,0.407967,0.000000,0.000000,-0.654703
54.020054,-0.068106,0.004434,0.286147,-0.775559,0.407943,0.000000,0.000000,-0.649011
54.040089,-0.072229,0.005009,0.276164,-0.775595,0.407955,0.000000,0.000000,-0.643467
54.060018,-0.076100,0.005585,0.275002,-0.775775,0.407967,0.000000,0.000000,-0.637267
54.080102,-0.079084,0.005872,0.270484,-0.775715,0.407943,0.000000,0.000000,-0.630932
54.100016,-0.082152,0.006196,0.266877,-0.775511,0.407931,0.000000,0.000000,-0.623205
54.120016,-0.085052,0.006639,0.263569,-0.775343,0.407931,0.000000,0.000000,-0.616175
54.140016,-0.087772,0.007131,0.259650,-0.775403,0.407919,0.000000,0.000000,-0.609639
54.160021,-0.090217,0.007706,0.255875,-0.775355,0.407931,0.000000,0.000000,-0.603814
54.180018,-0.092063,0.008233,0.254090,-0.775367,0.407907,0.000000,0.000000,-0.597828
54.200016,-0.093573,0.008629,0.254257,-0.775295,0.407895,0.000000,0.000000,-0.591600
54.220014,-0.094723,0.009084,0.254629,-0.775307,0.407883,0.000000,0.000000,-0.585507
54.240013,-0.095886,0.009456,0.254725,-0.775415,0.407859,0.000000,0.000000,-0.578744
54.260013,-0.097036,0.009839,0.254629,-0.775463,0.407775,0.000000,0.000000,-0.571928
54.280012,-0.098187,0.009971,0.254557,-0.775451,0.407619,0.000000,0.000000,-0.565352
54.300225,-0.099062,0.010270,0.254497,-0.775559,0.407488,0.000000,0.000000,-0.558817
54.320239,-0.100488,0.010726,0.254521,-0.775547,0.407296,0.000000,0.000000,-0.552697
54.340246,-0.101926,0.011073,0.254090,-0.775595,0.407128,0.000000,0.000000,-0.546443
54.360122,-0.103220,0.011229,0.253227,-0.775547,0.407116,0.000000,0.000000,-0.540725
54.380097,-0.104754,0.011313,0.250854,-0.775295,0.407092,0.000000,0.000000,-0.534698
54.400168,-0.106504,0.011541,0.245952,-0.775272,0.407104,0.000000,0.000000,-0.529114
54.420015,-0.108889,0.011792,0.236904,-0.775511,0.407092,0.000000,0.000000,-0.522887
54.440029,-0.111861,0.011912,0.229690,-0.775571,0.407116,0.000000,0.000000,-0.516954
54.460025,-0.114965,0.011948,0.223698,-0.775571,0.407104,0.000000,0.000000,-0.510285
54.480033,-0.117385,0.011972,0.219036,-0.775511,0.407104,0.000000,0.000000,-0.504017
54.500043,-0.119531,0.011984,0.216651,-0.775343,0.407116,0.000000,0.000000,-0.498768
54.520015,-0.121640,0.012032,0.214602,-0.775295,0.407104,0.000000,0.000000,-0.493880
54.540017,-0.123593,0.012116,0.211749,-0.775367,0.407104,0.000000,0.000000,-0.489072
54.560025,-0.125127,0.012200,0.208609,-0.775379,0.407104,0.000000,0.000000,-0.484010
54.580019,-0.126529,0.012224,0.204451,-0.775331,0.407104,0.000000,0.000000,-0.478720
54.600019,-0.128015,0.012380,0.199501,-0.775307,0.407104,0.000000,0.000000,-0.473002
54.620013,-0.129430,0.012392,0.195115,-0.775319,0.407104,0.000000,0.000000,-0.467337
54.640014,-0.130832,0.012416,0.190645,-0.775295,0.407104,0.000000,0.000000,-0.461538
54.660019,-0.132114,0.012416,0.187469,-0.775391,0.407092,0.000000,0.000000,-0.455217
54.680017,-0.133660,0.012380,0.187206,-0.775415,0.407080,0.000000,0.000000,-0.449405
54.700011,-0.135314,0.012500,0.187577,-0.775415,0.406984,0.000000,0.000000,-0.444531
54.720263,-0.136824,0.012583,0.187505,-0.775439,0.406948,0.000000,0.000000,-0.439830
54.740201,-0.138430,0.012619,0.187493,-0.775331,0.406769,0.000000,0.000000,-0.434875
54.760188,-0.140108,0.012715,0.187325,-0.775307,0.406457,0.000000,0.000000,-0.430188
54.780255,-0.142133,0.012727,0.187206,-0.775331,0.406241,0.000000,0.000000,-0.425219
54.800016,-0.144650,0.012787,0.187325,-0.775403,0.406097,0.000000,0.000000,-0.420506
54.820012,-0.147466,0.012883,0.187325,-0.775559,0.406038,0.000000,0.000000,-0.415524
54.840013,-0.150546,0.012871,0.187170,-0.775583,0.405966,0.000000,0.000000,-0.410180
54.860020,-0.153889,0.012931,0.187194,-0.775571,0.405858,0.000000,0.000000,-0.404904
54.880016,-0.157365,0.013027,0.187206,-0.775595,0.405786,0.000000,0.000000,-0.399561
54.900020,-0.160732,0.013147,0.187254,-0.775751,0.405702,0.000000,0.000000,-0.394579
54.920015,-0.163549,0.013231,0.187254,-0.776146,0.405654,0.000000,0.000000,-0.389972
54.940011,-0.166149,0.013267,0.187277,-0.776470,0.405570,0.000000,0.000000,-0.385754
54.960016,-0.168534,0.013410,0.187254,-0.776542,0.405414,0.000000,0.000000,-0.381281
54.980016,-0.170464,0.013470,0.187254,-0.776350,0.405295,0.000000,0.000000,-0.376875
55.000015,-0.172177,0.013494,0.187158,-0.776362,0.405199,0.000000,0.000000,-0.371893
55.020014,-0.173843,0.013506,0.187170,-0.776506,0.404887,0.000000,0.000000,-0.367393
55.040015,-0.175509,0.013530,0.187170,-0.776698,0.403113,0.000000,0.000000,-0.362157
55.060282,-0.177163,0.013530,0.187170,-0.776686,0.394365,0.000000,0.000000,-0.355823
55.080367,-0.178901,0.013590,0.187541,-0.776362,0.383519,0.000000,0.000000,-0.349100
55.100212,-0.180734,0.013590,0.188152,-0.776110,0.377036,0.000000,0.000000,-0.342538
55.120256,-0.182592,0.013614,0.188871,-0.775847,0.357394,0.000000,0.000000,-0.335012
55.140043,-0.184497,0.013590,0.189842,-0.775499,0.353019,0.000000,0.000000,-0.327793
55.160128,-0.186810,0.013638,0.189926,-0.775319,0.353091,0.000000,0.000000,-0.321406
55.180033,-0.189447,0.013650,0.189375,-0.775260,0.353103,0.000000,0.000000,-0.314763
55.200011,-0.191580,0.013554,0.189195,-0.775188,0.353115,0.000000,0.000000,-0.307960
55.220011,-0.193090,0.013530,0.189171,-0.774756,0.353091,0.000000,0.000000,-0.300139
55.240011,-0.194828,0.013542,0.189387,-0.773450,0.353103,0.000000,0.000000,-0.292158
55.260013,-0.196817,0.013638,0.189614,-0.770274,0.353103,0.000000,0.000000,-0.284109
55.280016,-0.199621,0.013638,0.189902,-0.763731,0.353079,0.000000,0.000000,-0.277011
55.300010,-0.202378,0.013566,0.189902,-0.750920,0.353055,0.000000,0.000000,-0.270168
55.320011,-0.204487,0.013590,0.189926,-0.747360,0.353019,0.000000,0.000000,-0.264021
55.340009,-0.205505,0.013542,0.189926,-0.739894,0.353031,0.000000,0.000000,-0.257620
55.360016,-0.206452,0.013530,0.189926,-0.733483,0.353067,0.000000,0.000000,-0.250763
55.380017,-0.207327,0.013566,0.189926,-0.727287,0.353067,0.000000,0.000000,-0.244041
55.400037,-0.208418,0.013530,0.189938,-0.714811,0.353055,0.000000,0.000000,-0.237291
55.420011,-0.209508,0.013434,0.191424,-0.710509,0.353007,0.000000,0.000000,-0.231238
55.440232,-0.209652,0.013470,0.193294,-0.707201,0.352995,0.000000,0.000000,-0.225854
55.460260,-0.209676,0.013374,0.195966,-0.704253,0.352983,0.000000,0.000000,-0.222145
55.480413,-0.209436,0.013183,0.197919,-0.704109,0.352995,0.000000,0.000000,-0.218904
55.500210,-0.209676,0.013027,0.199585,-0.704660,0.352983,0.000000,0.000000,-0.215784
55.520012,-0.209784,0.013039,0.201035,-0.705056,0.352983,0.000000,0.000000,-0.212784
55.540030,-0.209664,0.012919,0.202833,-0.705691,0.353019,0.000000,0.000000,-0.210253
55.560019,-0.209472,0.012847,0.205841,-0.709910,0.353031,0.000000,0.000000,-0.208204
55.580018,-0.209316,0.012619,0.211354,-0.714559,0.352995,0.000000,0.000000,-0.206757
55.600137,-0.209352,0.012332,0.221301,-0.718119,0.352995,0.000000,0.000000,-0.205860
55.620015,-0.209496,0.011589,0.233009,-0.718802,0.352983,0.000000,0.000000,-0.205606
55.640014,-0.209269,0.010858,0.245269,-0.718514,0.352971,0.000000,0.000000,-0.205525
55.660019,-0.208873,0.010690,0.258979,-0.718143,0.352995,0.000000,0.000000,-0.205512
55.680018,-0.208633,0.010678,0.270232,-0.718598,0.352983,0.000000,0.000000,-0.205753
55.700019,-0.209532,0.010618,0.283643,-0.720444,0.352959,0.000000,0.000000,-0.205967
55.720014,-0.211162,0.010354,0.298875,-0.727682,0.351509,0.000000,0.000000,-0.205472
55.740014,-0.212085,0.010330,0.311410,-0.741656,0.345146,0.000000,0.000000,-0.204749
55.760022,-0.212828,0.010354,0.321956,-0.758685,0.337979,0.000000,0.000000,-0.203825
55.780020,-0.214098,0.010414,0.330645,-0.777297,0.323862,0.000000,0.000000,-0.203155
55.800031,-0.214254,0.010534,0.339789,-0.797598,0.320278,0.000000,0.000000,-0.202218
55.820218,-0.214685,0.010870,0.348250,-0.818127,0.322124,0.000000,0.000000,-0.201642
55.840134,-0.214829,0.010990,0.355704,-0.837242,0.322112,0.000000,0.000000,-0.200704
55.860019,-0.215416,0.011014,0.361480,-0.854212,0.322088,0.000000,0.000000,-0.199968
55.880301,-0.215452,0.010822,0.366406,-0.871289,0.322088,0.000000,0.000000,-0.198642
55.900213,-0.216028,0.010738,0.370552,-0.884388,0.322040,0.000000,0.000000,-0.197678
55.920235,-0.216831,0.010618,0.376904,-0.898793,0.321944,0.000000,0.000000,-0.196365
55.940035,-0.217346,0.010522,0.382584,-0.909255,0.321920,0.000000,0.000000,-0.195173
55.960020,-0.218688,0.010115,0.389475,-0.916026,0.321621,0.000000,0.000000,-0.194182
55.980314,-0.220498,0.009539,0.396127,-0.918088,0.321201,0.000000,0.000000,-0.193392
56.000101,-0.222235,0.009036,0.402286,-0.918243,0.320818,0.000000,0.000000,-0.192334
56.020013,-0.224009,0.008449,0.409117,-0.917560,0.320446,0.000000,0.000000,-0.190660
56.040013,-0.225267,0.008161,0.413516,-0.916074,0.320111,0.000000,0.000000,-0.189227
56.060016,-0.226957,0.007970,0.418190,-0.914732,0.319823,0.000000,0.000000,-0.187768
56.080015,-0.229438,0.007562,0.418453,-0.914384,0.319751,0.000000,0.000000,-0.186375
56.100016,-0.232374,0.007262,0.418992,-0.914372,0.319751,0.000000,0.000000,-0.185130
56.120010,-0.235083,0.006999,0.418981,-0.914396,0.319751,0.000000,0.000000,-0.183911
56.140009,-0.237372,0.006747,0.418921,-0.913917,0.319751,0.000000,0.000000,-0.182920
56.160017,-0.239625,0.006543,0.418777,-0.912623,0.319751,0.000000,0.000000,-0.182130
56.180015,-0.241494,0.006160,0.418777,-0.911976,0.319751,0.000000,0.000000,-0.181340
56.200032,-0.242908,0.005728,0.418753,-0.911760,0.319727,0.000000,0.000000,-0.180657
56.220013,-0.244047,0.005213,0.418801,-0.911712,0.319583,0.000000,0.000000,-0.180134
56.240013,-0.245185,0.004626,0.418813,-0.911772,0.318912,0.000000,0.000000,-0.179786
56.260019,-0.246312,0.004027,0.418753,-0.911844,0.318732,0.000000,0.000000,-0.179398
56.280321,-0.246899,0.003475,0.418777,-0.911904,0.318708,0.000000,0.000000,-0.178943
56.300349,-0.246971,0.003032,0.418801,-0.911868,0.318708,0.000000,0.000000,-0.178755
56.320011,-0.247019,0.002565,0.419016,-0.911760,0.318493,0.000000,0.000000,-0.178715
56.340058,-0.247007,0.002121,0.419819,-0.911736,0.314790,0.000000,0.000000,-0.178715
56.360018,-0.246887,0.001630,0.420239,-0.911676,0.300145,0.000000,0.000000,-0.178688
56.380023,-0.246611,0.001294,0.422001,-0.911412,0.267176,0.000000,0.000000,-0.178688
56.400013,-0.246432,0.001079,0.426794,-0.911101,0.226837,0.000000,0.000000,-0.178715
56.420014,-0.246300,0.000923,0.436382,-0.909747,0.181609,0.000000,0.000000,-0.178768
56.440013,-0.246060,0.000839,0.448701,-0.906139,0.136524,0.000000,0.000000,-0.178755
56.460016,-0.246012,0.000875,0.462735,-0.903706,0.097935,0.000000,0.000000,-0.178661
56.480015,-0.245796,0.000863,0.473988,-0.903311,0.067819,0.000000,0.000000,-0.178286
56.500014,-0.245725,0.000899,0.479153,-0.903682,0.043922,0.000000,0.000000,-0.177831
56.520010,-0.245653,0.000971,0.481083,-0.904677,0.035186,0.000000,0.000000,-0.177483
56.540009,-0.245293,0.001462,0.481910,-0.904965,0.041609,0.000000,0.000000,-0.177510
56.560012,-0.245041,0.001582,0.481862,-0.905588,0.040555,0.000000,0.000000,-0.177496
56.580014,-0.245006,0.001450,0.481203,-0.908344,0.040662,0.000000,0.000000,-0.177657
56.600011,-0.245101,0.001534,0.479705,-0.909842,0.040710,0.000000,0.000000,-0.177978
56.620021,-0.245065,0.001618,0.478434,-0.909998,0.040794,0.000000,0.000000,-0.178045
56.640009,-0.244994,0.001450,0.478075,-0.909794,0.040878,0.000000,0.000000,-0.177992
56.660132,-0.245065,0.001414,0.478135,-0.909195,0.040842,0.000000,0.000000,-0.177992
56.680351,-0.245293,0.001474,0.477679,-0.909123,0.040782,0.000000,0.000000,-0.178085
56.700041,-0.245329,0.001546,0.475450,-0.909327,0.040914,0.000000,0.000000,-0.178206
56.720073,-0.245389,0.001486,0.473892,-0.909315,0.041250,0.000000,0.000000,-0.178286
56.740023,-0.245521,0.001474,0.473928,-0.909291,0.041669,0.000000,0.000000,-0.178273
56.760019,-0.246731,0.001522,0.473964,-0.909375,0.041885,0.000000,0.000000,-0.177992
56.780080,-0.247510,0.001582,0.473940,-0.909327,0.042999,0.000000,0.000000,-0.177590
56.800016,-0.247858,0.001606,0.473928,-0.908860,0.044545,0.000000,0.000000,-0.177175
56.820013,-0.248014,0.001606,0.474755,-0.907673,0.044593,0.000000,0.000000,-0.176907
56.840014,-0.248229,0.001786,0.476337,-0.907613,0.044725,0.000000,0.000000,-0.176505
56.860019,-0.248840,0.001894,0.476457,-0.907565,0.044929,0.000000,0.000000,-0.175621
56.880018,-0.249380,0.001917,0.476361,-0.906055,0.045372,0.000000,0.000000,-0.174255
56.900012,-0.249967,0.001917,0.476205,-0.904066,0.046091,0.000000,0.000000,-0.172380
56.920015,-0.250818,0.002049,0.475822,-0.902244,0.048632,0.000000,0.000000,-0.170144
56.940010,-0.251645,0.002121,0.474839,-0.901106,0.057081,0.000000,0.000000,-0.167425
56.960015,-0.252328,0.002181,0.474132,-0.900387,0.064859,0.000000,0.000000,-0.164118
56.980017,-0.252867,0.002217,0.474096,-0.899296,0.064295,0.000000,0.000000,-0.160502
57.000268,-0.253275,0.002205,0.474096,-0.897127,0.064319,0.000000,0.000000,-0.156498
57.020013,-0.253526,0.002133,0.474120,-0.893736,0.064259,0.000000,0.000000,-0.151904
57.040049,-0.253646,0.002109,0.474108,-0.888990,0.063433,0.000000,0.000000,-0.147016
57.060132,-0.254018,0.002097,0.472754,-0.883525,0.061287,0.000000,0.000000,-0.142008
57.080199,-0.254940,0.001905,0.471268,-0.872440,0.061323,0.000000,0.000000,-0.135874
57.100182,-0.255695,0.001798,0.470704,-0.865645,0.060976,0.000000,0.000000,-0.130129
57.120011,-0.255815,0.001666,0.469182,-0.854427,0.059574,0.000000,0.000000,-0.123031
57.140008,-0.255851,0.001330,0.464712,-0.845895,0.058759,0.000000,0.000000,-0.116148
57.160012,-0.256187,0.000959,0.457126,-0.835612,0.058519,0.000000,0.000000,-0.110510
57.180016,-0.256247,0.000563,0.448965,-0.828553,0.058303,0.000000,0.000000,-0.105823
57.200018,-0.255588,0.000348,0.439629,-0.822190,0.058147,0.000000,0.000000,-0.101966
57.220011,-0.254521,-0.000204,0.428496,-0.819733,0.058183,0.000000,0.000000,-0.098337
57.240010,-0.253478,-0.000875,0.418273,-0.820128,0.058231,0.000000,0.000000,-0.095216
57.260016,-0.252663,-0.001402,0.409177,-0.820788,0.058231,0.000000,0.000000,-0.092525
57.280015,-0.250638,-0.001989,0.402143,-0.821051,0.058183,0.000000,0.000000,-0.090087
57.300017,-0.247990,-0.002649,0.394125,-0.820356,0.058159,0.000000,0.000000,-0.088105
57.320012,-0.245425,-0.003439,0.385053,-0.820045,0.058183,0.000000,0.000000,-0.086096
57.340011,-0.243531,-0.004278,0.377120,-0.819349,0.058207,0.000000,0.000000,-0.084570
57.360015,-0.241806,-0.004938,0.368994,-0.818798,0.058207,0.000000,0.000000,-0.083123
57.380014,-0.240104,-0.005573,0.359695,-0.818666,0.058207,0.000000,0.000000,-0.081891
57.400017,-0.238402,-0.006004,0.350323,-0.818391,0.058219,0.000000,0.000000,-0.081208
57.420130,-0.236293,-0.006280,0.342222,-0.816989,0.058207,0.000000,0.000000,-0.080579
57.440270,-0.233656,-0.006543,0.337092,-0.813369,0.058195,0.000000,0.000000,-0.080392
57.460012,-0.231008,-0.006807,0.334300,-0.805699,0.058004,0.000000,0.000000,-0.080459
57.480123,-0.229138,-0.006927,0.333126,-0.791762,0.057033,0.000000,0.000000,-0.080767
57.500080,-0.226957,-0.007131,0.333137,-0.777009,0.055559,0.000000,0.000000,-0.080780
57.520013,-0.223530,-0.007322,0.332394,-0.757056,0.049039,0.000000,0.000000,-0.080740
57.540034,-0.220546,-0.007322,0.329938,-0.737318,0.034898,0.000000,0.000000,-0.080713
57.560012,-0.216207,-0.007478,0.324761,-0.711911,0.017677,0.000000,0.000000,-0.080405
57.580062,-0.211785,-0.007538,0.316575,-0.692185,-0.007910,0.000000,0.000000,-0.080030
57.600013,-0.207075,-0.007694,0.315065,-0.664477,-0.034083,0.000000,0.000000,-0.079963
57.620013,-0.202869,-0.007730,0.309672,-0.637141,-0.051113,0.000000,0.000000,-0.079909
57.640013,-0.199561,-0.007730,0.301847,-0.611267,-0.063780,0.000000,0.000000,-0.079842
57.660016,-0.197164,-0.007802,0.294740,-0.583584,-0.074494,0.000000,0.000000,-0.080057
57.680016,-0.194300,-0.008077,0.288544,-0.555649,-0.071618,0.000000,0.000000,-0.080258
57.700017,-0.191316,-0.008041,0.278681,-0.529140,-0.071917,0.000000,0.000000,-0.080124
57.720012,-0.188452,-0.008017,0.272845,-0.501708,-0.071929,0.000000,0.000000,-0.079936
57.740227,-0.184953,-0.008113,0.266337,-0.473844,-0.071845,0.000000,0.000000,-0.079963
57.760015,-0.180494,-0.008065,0.258500,-0.447000,-0.071845,0.000000,0.000000,-0.079869
57.780016,-0.175569,-0.008077,0.251321,-0.421641,-0.071845,0.000000,0.000000,-0.080057
57.800368,-0.169948,-0.008077,0.243184,-0.395144,-0.071845,0.000000,0.000000,-0.080150
57.820111,-0.164519,-0.007922,0.234208,-0.369198,-0.071821,0.000000,0.000000,-0.079963
57.840110,-0.160613,-0.007958,0.226250,-0.342293,-0.071762,0.000000,0.000000,-0.080164
57.860011,-0.156718,-0.007910,0.218005,-0.317666,-0.071498,0.000000,0.000000,-0.080258
57.880216,-0.153398,-0.007790,0.210767,-0.301955,-0.071054,0.000000,0.000000,-0.080325
57.900009,-0.149923,-0.007754,0.203876,-0.283619,-0.070383,0.000000,0.000000,-0.080392
57.920018,-0.146951,-0.007670,0.199226,-0.269262,-0.070347,0.000000,0.000000,-0.080365
57.940014,-0.143343,-0.007562,0.194636,-0.258464,-0.069772,0.000000,0.000000,-0.080445
57.960017,-0.140887,-0.007466,0.191017,-0.250422,-0.068502,0.000000,0.000000,-0.080418
57.980021,-0.138741,-0.007346,0.189842,-0.241183,-0.066500,0.000000,0.000000,-0.080459
58.000022,-0.136584,-0.007250,0.189878,-0.240260,-0.065961,0.000000,0.000000,-0.080459
58.020010,-0.134044,-0.007083,0.189662,-0.240092,-0.065973,0.000000,0.000000,-0.080472
58.040013,-0.132474,-0.007083,0.189327,-0.240380,-0.065997,0.000000,0.000000,-0.080405
58.060016,-0.131779,-0.007035,0.189291,-0.242920,-0.065997,0.000000,0.000000,-0.080418
58.080029,-0.131311,-0.006723,0.190034,-0.245533,-0.066045,0.000000,0.000000,-0.080298
58.100026,-0.130928,-0.006352,0.190465,-0.246300,-0.066093,0.000000,0.000000,-0.080177
58.120015,-0.131048,-0.006076,0.190465,-0.246312,-0.066189,0.000000,0.000000,-0.079749
58.140325,-0.131191,-0.005824,0.190489,-0.246360,-0.066249,0.000000,0.000000,-0.078945
58.160313,-0.130916,-0.005669,0.192838,-0.246204,-0.066261,0.000000,0.000000,-0.078102
58.180420,-0.130664,-0.005465,0.196553,-0.246204,-0.066309,0.000000,0.000000,-0.077191
58.200392,-0.130281,-0.005417,0.201311,-0.246144,-0.066309,0.000000,0.000000,-0.076508
58.220026,-0.129274,-0.005297,0.204750,-0.246084,-0.066309,0.000000,0.000000,-0.076347
58.240026,-0.127788,-0.004470,0.205637,-0.245916,-0.066381,0.000000,0.000000,-0.076508
58.260201,-0.127260,-0.003871,0.204223,-0.247762,-0.066572,0.000000,0.000000,-0.076762
58.280035,-0.126985,-0.003907,0.204091,-0.248457,-0.066536,0.000000,0.000000,-0.076762
58.300150,-0.126565,-0.003919,0.204091,-0.248205,-0.066548,0.000000,0.000000,-0.076816
58.320027,-0.124948,-0.004003,0.204055,-0.245916,-0.066500,0.000000,0.000000,-0.076816
58.340030,-0.123054,-0.004075,0.204067,-0.242285,-0.066441,0.000000,0.000000,-0.077044
58.361349,-0.120693,-0.004230,0.204103,-0.237923,-0.066225,0.000000,0.000000,-0.077794
58.380008,-0.117841,-0.004135,0.204055,-0.234196,-0.066381,0.000000,0.000000,-0.078142
58.400010,-0.115085,-0.004075,0.202318,-0.233045,-0.066273,0.000000,0.000000,-0.078222
58.420028,-0.112963,-0.004075,0.197608,-0.232578,-0.066189,0.000000,0.000000,-0.078182
58.440010,-0.111381,-0.004206,0.196074,-0.232206,-0.066249,0.000000,0.000000,-0.077954
58.460010,-0.109943,-0.004422,0.196086,-0.231308,-0.066249,0.000000,0.000000,-0.077847
58.480014,-0.108541,-0.004374,0.195547,-0.230684,-0.066261,0.000000,0.000000,-0.077767
58.500317,-0.107007,-0.004302,0.193809,-0.230301,-0.066285,0.000000,0.000000,-0.077767
58.520249,-0.105006,-0.004290,0.189902,-0.229462,-0.066297,0.000000,0.000000,-0.077727
58.540272,-0.102201,-0.004434,0.185228,-0.226022,-0.066309,0.000000,0.000000,-0.077727
58.560273,-0.098546,-0.004710,0.178901,-0.217130,-0.066321,0.000000,0.000000,-0.077713
58.580212,-0.096341,-0.004626,0.171350,-0.200568,-0.066333,0.000000,0.000000,-0.077727
58.600347,-0.093489,-0.004458,0.156742,-0.183239,-0.066309,0.000000,0.000000,-0.077713
58.620007,-0.090769,-0.004338,0.140072,-0.165670,-0.066213,0.000000,0.000000,-0.077740
58.640136,-0.088408,-0.004027,0.122838,-0.149359,-0.066165,0.000000,0.000000,-0.077727
58.660011,-0.084884,-0.003991,0.108913,-0.127488,-0.066800,0.000000,0.000000,-0.077727
